 Comunidad_de_riego_Turia_ SWAT+ Jun 13 2023       MODULAR Rev 2023.60.5.7                                
        jday         mon         day          yr   name        type   objtyp      typ_no hyd_typ fraction              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
                                                                                                                     m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons           degc
         365          12          31        2017 cha21           chandeg ru                21 tot   1.000000       49669.40      6.9372117E-04  4.1121398E-06  1.2336417E-05   203.7599       7.051355      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.2052643E-04  2.2052643E-04  2.2052643E-04  2.2052643E-04  2.2052643E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha22           chandeg ru                22 tot   1.000000       91322.67      1.1982099E-03  6.2196523E-06  1.8658957E-05   379.7265       13.07144      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1001333E-04  2.1001333E-04  2.1001333E-04  2.1001333E-04  2.1001333E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha23           chandeg ru                23 tot   1.000000       3729.026      4.8745587E-05  4.7672842E-07  1.4301853E-06   15.03293      0.5218797      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.4345069E-04  2.4345069E-04  2.4345069E-04  2.4345069E-04  2.4345069E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha24           chandeg ru                24 tot   1.000000       35095.03      4.3038570E-04  2.7490960E-06  8.2472898E-06   144.4402       4.994488      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0704555E-04  2.0704555E-04  2.0704555E-04  2.0704555E-04  2.0704555E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha25           chandeg ru                25 tot   1.000000       118969.2      1.6113520E-03  7.6242350E-06  2.2872709E-05   497.1443       17.06231      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1763289E-04  2.1763289E-04  2.1763289E-04  2.1763289E-04  2.1763289E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha26           chandeg ru                26 tot   1.000000       4251.531      4.7709600E-05  4.4549267E-07  1.3364778E-06   17.32059      0.6010209      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1359861E-04  2.1359861E-04  2.1359861E-04  2.1359861E-04  2.1359861E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha27           chandeg ru                27 tot   1.000000       10289.07      1.1329859E-04  8.8868137E-07  2.6660452E-06   41.92468       1.451896      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0744414E-04  2.0744414E-04  2.0744414E-04  2.0744414E-04  2.0744414E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha28           chandeg ru                28 tot   1.000000       5481.312      6.3127940E-05  5.2828261E-07  1.5848475E-06   22.17999      0.7691549      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.2281457E-04  2.2281457E-04  2.2281457E-04  2.2281457E-04  2.2281457E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha29           chandeg ru                29 tot   1.000000       17781.02      2.1601139E-04  1.5834756E-06  4.7504268E-06   72.73936       2.520677      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1034206E-04  2.1034206E-04  2.1034206E-04  2.1034206E-04  2.1034206E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha30           chandeg ru                30 tot   1.000000       8346.092      8.7025750E-05  7.0194341E-07  2.1058290E-06   34.31871       1.188504      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5861720E-04  1.5861720E-04  1.5861720E-04  1.5861720E-04  1.5861720E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha31           chandeg ru                31 tot   1.000000       9752.663      1.0196909E-04  8.0687772E-07  2.4206345E-06   40.12963       1.389312      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5442874E-04  1.5442874E-04  1.5442874E-04  1.5442874E-04  1.5442874E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha32           chandeg ru                32 tot   1.000000       28328.26      3.8801096E-04  2.5390798E-06  7.6172391E-06   116.1676       4.026732      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3440779E-04  2.3440779E-04  2.3440779E-04  2.3440779E-04  2.3440779E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha33           chandeg ru                33 tot   1.000000       11234.77      1.5696247E-04  1.2324410E-06  3.6973249E-06   45.96830       1.595426      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.7175329E-05  8.7175329E-05  8.7175329E-05  8.7175329E-05  8.7175329E-05  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha34           chandeg ru                34 tot   1.000000       34804.82      3.9708326E-04  2.4694855E-06  7.4084537E-06   144.2669       4.976587      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0755123E-04  2.0755123E-04  2.0755123E-04  2.0755123E-04  2.0755123E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha35           chandeg ru                35 tot   1.000000       30132.31      3.2302711E-04  2.0185355E-06  6.0556035E-06   125.4945       4.319999      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5658951E-04  1.5658951E-04  1.5658951E-04  1.5658951E-04  1.5658951E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha36           chandeg ru                36 tot   1.000000       14775.06      1.5699475E-04  1.1222097E-06  3.3666295E-06   61.00652       2.108705      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.0358201E-05  6.0358201E-05  6.0358201E-05  6.0358201E-05  6.0358201E-05  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha37           chandeg ru                37 tot   1.000000       22409.98      2.3960035E-04  1.6194161E-06  4.8582460E-06   92.89176       3.204927      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6864757E-04  1.6864757E-04  1.6864757E-04  1.6864757E-04  1.6864757E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha38           chandeg ru                38 tot   1.000000       19801.52      2.3692742E-04  1.6637964E-06  4.9913920E-06   81.30331       2.815776      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1671879E-04  2.1671879E-04  2.1671879E-04  2.1671879E-04  2.1671879E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha39           chandeg ru                39 tot   1.000000       397.3400      2.4004945E-05  1.0251725E-07  3.0755180E-07   1.349887      4.6869606E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0503451E-04  2.0503451E-04  2.0503451E-04  2.0503451E-04  2.0503451E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha40           chandeg ru                40 tot   1.000000       842.3594      5.5294811E-05  2.1335377E-07  6.4006099E-07   3.028983      0.1051658      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.3900054E-04  3.3900054E-04  3.3900054E-04  3.3900054E-04  3.3900054E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha40           chandeg aqu               10 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha40           chandeg aqu               32 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha40           chandeg chandeg            3 tot   1.000000       143080.7      1.5210638E-04  1.6569641E-06  1.8267716E-08   325.7945       11.25264      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   669.5621      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   52.02592    
         365          12          31        2017 cha40           chandeg chandeg           43 tot   1.000000       222503.3      2.1924606E-02  4.8866232E-06  7.9695739E-10   567.7115       19.78038      0.0000000E+00  1.1066710E-10  0.0000000E+00  0.0000000E+00   2307.319      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   25.19515    
         365          12          31        2017 cha41           chandeg ru                41 tot   1.000000       6566.033      1.5176332E-04  1.0999499E-06  3.2998514E-06   26.84324      0.9319623      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.4260506E-04  2.4260506E-04  2.4260506E-04  2.4260506E-04  2.4260506E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha41           chandeg aqu                6 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha41           chandeg aqu                7 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha41           chandeg chandeg           38 tot   1.000000       19804.11      4.3992557E-05  8.6070358E-08  0.0000000E+00   51.44974       1.792048      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   77.22825      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   73.27627    
         365          12          31        2017 cha41           chandeg chandeg           42 tot   1.000000       1276.057      1.4850782E-05  9.1292369E-09  0.0000000E+00   3.888015      0.1356853      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   13.09188      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   38.16252    
         365          12          31        2017 cha42           chandeg ru                42 tot   1.000000       1269.501      3.1086664E-05  2.6408784E-07  7.9226402E-07   5.161426      0.1792026      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.7592841E-04  2.7592841E-04  2.7592841E-04  2.7592841E-04  2.7592841E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha43           chandeg ru                43 tot   1.000000       760.9033      6.4413245E-05  2.0394167E-07  6.1182544E-07   2.721186      9.4478898E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.7163217E-04  3.7163217E-04  3.7163217E-04  3.7163217E-04  3.7163217E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha43           chandeg aqu               30 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha43           chandeg aqu               31 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha43           chandeg chandeg           23 tot   1.000000       3730.188      1.3948812E-05  2.4262913E-08  0.0000000E+00   11.38918      0.4001034      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   26.49626      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   143.2840    
         365          12          31        2017 cha43           chandeg chandeg           44 tot   1.000000       219190.9      4.3895032E-02  4.9323480E-06  8.6646806E-10   557.4420       19.41600      0.0000000E+00  8.2920920E-11  0.0000000E+00  0.0000000E+00   2178.055      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   20.47692    
         365          12          31        2017 cha44           chandeg ru                44 tot   1.000000       1243.666      7.9989390E-05  3.1971592E-07  9.5914743E-07   4.668412      0.1620862      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.6263600E-04  3.6263600E-04  3.6263600E-04  3.6263600E-04  3.6263600E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha44           chandeg aqu               15 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha44           chandeg aqu               29 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha44           chandeg chandeg            5 tot   1.000000       154930.2      4.8045032E-03  2.5391657E-06  0.0000000E+00   391.5401       13.63954      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1123.763      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   23.00346    
         365          12          31        2017 cha44           chandeg chandeg           45 tot   1.000000       63747.36      8.2489282E-02  2.5594059E-06  7.6407495E-08   165.1416       5.736088      0.0000000E+00  0.0000000E+00  3.8230161E-09  0.0000000E+00   372.5018      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   49.69697    
         365          12          31        2017 cha45           chandeg ru                45 tot   1.000000       25.82705      5.9762965E-07  5.0893401E-09  1.5268022E-08  7.3967494E-02  2.5681297E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5659511E-04  1.5659511E-04  1.5659511E-04  1.5659511E-04  1.5659511E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha45           chandeg aqu               13 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha45           chandeg aqu               14 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha45           chandeg chandeg           21 tot   1.000000       49675.48      1.1998182E-02  2.1292340E-07  0.0000000E+00   126.8257       4.414764      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   183.8045      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   39.95652    
         365          12          31        2017 cha45           chandeg chandeg           53 tot   1.000000       14046.68      1.2073344E-02  2.3502698E-06  5.7036091E-06   38.24857       1.318980      0.0000000E+00  3.5457848E-10  2.7163466E-07  0.0000000E+00   145.7712      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   4189.736    
         365          12          31        2017 cha46           chandeg ru                46 tot   1.000000       3685.323      1.2363927E-04  7.5746925E-07  2.2724084E-06   15.06519      0.5230594      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.8966367E-04  2.8966367E-04  2.8966367E-04  2.8966367E-04  2.8966367E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha46           chandeg aqu               25 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha46           chandeg aqu               26 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha46           chandeg chandeg           11 tot   1.000000       24723.15      3.1789625E-03  1.1477698E-07  0.0000000E+00   67.43439       2.354266      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   216.9487      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   20.26496    
         365          12          31        2017 cha46           chandeg chandeg           47 tot   1.000000       37529.71      1.6345931E-02  2.0018575E-07  1.6891849E-10   111.3282       3.904728      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   389.0631      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   17.75451    
         365          12          31        2017 cha47           chandeg ru                47 tot   1.000000       498.6608      5.1092557E-06  6.9920553E-08  2.0976159E-07   1.898596      6.5917425E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.2118843E-04  2.2118843E-04  2.2118843E-04  2.2118843E-04  2.2118843E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha47           chandeg aqu               21 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha47           chandeg aqu               24 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha47           chandeg chandeg           48 tot   1.000000       15180.70      3.5334651E-03  8.8847116E-08  3.4159751E-11   46.09732       1.618920      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   153.9460      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   26.77011    
         365          12          31        2017 cha47           chandeg chandeg           49 tot   1.000000       21863.97      2.8341539E-02  1.1481657E-07  0.0000000E+00   63.61961       2.228814      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   214.1566      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   18.03954    
         365          12          31        2017 cha48           chandeg ru                48 tot   1.000000       141.0555      1.9651886E-06  2.4835408E-08  7.4506183E-08  0.4690010      1.6283605E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.7279620E-04  2.7279620E-04  2.7279620E-04  2.7279620E-04  2.7279620E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha48           chandeg aqu               19 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha48           chandeg aqu               20 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha48           chandeg chandeg            8 tot   1.000000       6390.667      3.4289616E-03  3.7980570E-08  0.0000000E+00   19.41910      0.6817102      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   58.73253      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   26.55398    
         365          12          31        2017 cha48           chandeg chandeg           50 tot   1.000000       8685.932      3.6528485E-03  5.1002296E-08  2.5731261E-11   26.35976      0.9262324      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   86.97303      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   44.02915    
         365          12          31        2017 cha49           chandeg ru                49 tot   1.000000       91.38805      1.7457472E-06  1.7644881E-08  5.2934627E-08  0.2904244      1.0083457E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.9529113E-04  2.9529113E-04  2.9529113E-04  2.9529113E-04  2.9529113E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha49           chandeg aqu               22 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha49           chandeg aqu               23 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha49           chandeg chandeg            9 tot   1.000000       8783.012      3.1143350E-03  4.8712085E-08  0.0000000E+00   26.09361      0.9149846      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   82.41103      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   22.96565    
         365          12          31        2017 cha49           chandeg chandeg           10 tot   1.000000       12989.62      1.7773461E-03  6.4460217E-08  0.0000000E+00   37.24850       1.304179      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   125.8309      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   19.47953    
         365          12          31        2017 cha50           chandeg ru                50 tot   1.000000       170.8559      1.5778495E-06  2.2517463E-08  6.7552406E-08  0.6244387      2.1679711E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0725945E-04  2.0725945E-04  2.0725945E-04  2.0725945E-04  2.0725945E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha50           chandeg aqu               17 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha50           chandeg aqu               18 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha50           chandeg chandeg            7 tot   1.000000       5804.331      7.3207263E-03  3.5746435E-08  0.0000000E+00   17.70894      0.6217570      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   48.14149      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   31.74149    
         365          12          31        2017 cha50           chandeg chandeg           51 tot   1.000000       2745.954      5.1845859E-06  1.5478637E-08  6.7610806E-11   8.219417      0.2892677      0.0000000E+00  3.6483446E-12  0.0000000E+00  0.0000000E+00   28.09615      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   13308.64    
         365          12          31        2017 cha51           chandeg ru                51 tot   1.000000       574.1556      8.1436347E-06  9.9868267E-08  2.9960475E-07   2.098985      7.2876558E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.6806022E-04  2.6806022E-04  2.6806022E-04  2.6806022E-04  2.6806022E-04  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha51           chandeg aqu               16 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2017 cha51           chandeg chandeg           52 tot   1.000000       2314.860      7.9025203E-06  1.5015292E-08  0.0000000E+00   7.142291      0.2509099      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   13.67410      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   563.6336    
         365          12          31        2017 cha52           chandeg ru                52 tot   1.000000       2314.498      2.8654846E-05  2.9245322E-07  8.7735941E-07   9.457952      0.3283550      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.2106427E-04  2.2106427E-04  2.2106427E-04  2.2106427E-04  2.2106427E-04  0.0000000E+00  0.0000000E+00
