 Comunidad_de_riego_Turia_ SWAT+ Jun 13 2023       MODULAR Rev 2023.60.5.7                                
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons               
   334    11    30  2019         1     1  Comunidad_de_rieg          5.7562     0.3511E+03     0.4028E+03     0.4908E+03     0.2917E+04     0.1300E-03     0.1775E-07     0.0000E+00     0.3035E+01     0.1272E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2626E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1744E+02     0.2378E+00     0.2162E-02     0.7053E-05     0.2088E-04     0.3094E+02     0.1457E+01     0.0000E+00     0.1725E-10     0.0000E+00     0.0000E+00     0.1881E+03     0.1561E-02     0.1561E-02     0.1561E-02     0.1561E-02     0.1561E-02     0.0000E+00     0.9846E+06     0.3142E+00     0.1285E-02     0.1181E-06     0.2554E-09     0.2807E+02     0.1185E+01     0.0000E+00     0.1775E-10     0.0000E+00     0.0000E+00     0.2511E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3924E+06
   365    12    31  2019         1     1  Comunidad_de_rieg          5.7562     0.6343E+04     0.7382E+03     0.1124E+04     0.7083E+04     0.2359E-03     0.3386E-07     0.0000E+00     0.4602E+02     0.1247E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6913E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1177E+02     0.7587E+02     0.6887E+00     0.2203E-04     0.2157E-04     0.2358E+05     0.6108E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5227E+05     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.0000E+00     0.1088E+04     0.7567E+02     0.7883E+00     0.1678E-04     0.7385E-10     0.2208E+05     0.5705E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6020E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8048E+03
    31     1    31  2020         1     1  Comunidad_de_rieg          5.7562     0.1381E+05     0.5860E+03     0.8553E+03     0.3687E+05     0.4121E-02     0.1596E-06     0.9281E-09     0.2096E+03     0.1339E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3537E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1466E+02     0.2296E+03     0.5733E+00     0.2343E-04     0.2157E-04     0.2145E+05     0.1827E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1214E+06     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.0000E+00     0.5919E+02     0.2292E+03     0.5796E+00     0.1836E-04     0.4133E-10     0.2099E+05     0.1801E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1418E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5316E+02
    60     2    29  2020         1     1  Comunidad_de_rieg          5.7562     0.4375E+03     0.6483E+03     0.6662E+03     0.3792E+04     0.7338E-04     0.1999E-07     0.0000E+00     0.1892E+02     0.1210E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3563E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1639E+02     0.9380E+00     0.6542E-02     0.7050E-05     0.2018E-04     0.1378E+04     0.8638E+02     0.0000E+00     0.2621E-10     0.0000E+00     0.0000E+00     0.7770E+03     0.1509E-02     0.1509E-02     0.1509E-02     0.1509E-02     0.1509E-02     0.0000E+00     0.4717E+05     0.1157E+01     0.6563E-02     0.3843E-06     0.6414E-09     0.5446E+03     0.3441E+02     0.0000E+00     0.2621E-10     0.0000E+00     0.0000E+00     0.9616E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2433E+05
    91     3    31  2020         1     1  Comunidad_de_rieg          5.7562     0.2642E+04     0.6908E+03     0.6869E+03     0.1782E+05     0.1520E-02     0.1006E-06     0.2234E-10     0.2757E+02     0.1043E+01     0.0000E+00     0.1835E-11     0.3531E-12     0.0000E+00     0.1850E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1293E+02     0.1077E+02     0.1445E+00     0.1205E-04     0.2158E-04     0.1234E+04     0.4648E+02     0.0000E+00     0.1044E-08     0.2907E-08     0.0000E+00     0.7571E+04     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.0000E+00     0.2332E+03     0.1047E+02     0.1465E+00     0.5462E-05     0.1327E-07     0.1002E+04     0.3739E+02     0.0000E+00     0.1044E-08     0.2907E-08     0.0000E+00     0.8623E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1958E+03
   121     4    30  2020         1     1  Comunidad_de_rieg          5.7562     0.1843E+04     0.8675E+03     0.7255E+03     0.3470E+04     0.6503E-04     0.2788E-07     0.8147E-08     0.4519E+01     0.1709E+00     0.0000E+00     0.1883E-09     0.0000E+00     0.0000E+00     0.3259E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2125E+02     0.4099E+00     0.1412E-02     0.7145E-05     0.2088E-04     0.1405E+03     0.5362E+01     0.0000E+00     0.1126E-08     0.1716E-08     0.0000E+00     0.3507E+03     0.1561E-02     0.1561E-02     0.1561E-02     0.1561E-02     0.1561E-02     0.0000E+00     0.8472E+05     0.5289E+00     0.1525E-02     0.2284E-06     0.8277E-08     0.6646E+02     0.2514E+01     0.0000E+00     0.1126E-08     0.1716E-08     0.0000E+00     0.4517E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4883E+05
   152     5    31  2020         1     1  Comunidad_de_rieg          5.7562     0.2205E+04     0.1552E+04     0.7301E+03     0.8907E+04     0.4193E-03     0.3462E-07     0.3208E-11     0.8859E+01     0.3749E+00     0.0000E+00     0.9972E-13     0.0000E+00     0.0000E+00     0.7736E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2070E+02     0.8693E+01     0.2194E+00     0.1018E-04     0.2157E-04     0.8297E+03     0.3519E+02     0.0000E+00     0.3415E-10     0.0000E+00     0.0000E+00     0.5678E+04     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.0000E+00     0.1891E+04     0.8474E+01     0.1568E+00     0.3327E-05     0.1344E-08     0.6098E+03     0.2594E+02     0.0000E+00     0.3415E-10     0.0000E+00     0.0000E+00     0.6475E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1370E+04
   182     6    30  2020         1     1  Comunidad_de_rieg          5.7562     0.1612E+04     0.7611E+03     0.3280E+03     0.5702E+02     0.3835E-07     0.9632E-09     0.7994E-09     0.3321E-03     0.1402E-04     0.0000E+00     0.6063E-10     0.0000E+00     0.0000E+00     0.6904E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2473E+02     0.1018E+00     0.3681E-03     0.6994E-05     0.2088E-04     0.2395E+02     0.1009E+01     0.0000E+00     0.3083E-09     0.3438E-10     0.0000E+00     0.7311E+02     0.1561E-02     0.1561E-02     0.1561E-02     0.1561E-02     0.1561E-02     0.0000E+00     0.2267E-05     0.1432E+00     0.2830E-03     0.4619E-07     0.4138E-08     0.1125E+02     0.4764E+00     0.0000E+00     0.3083E-09     0.3438E-10     0.0000E+00     0.1044E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1612E-05
   213     7    31  2020         1     1  Comunidad_de_rieg          5.7562     0.8231E+03     0.2356E+03     0.2421E+03     0.5373E+02     0.1036E-07     0.6771E-11     0.0000E+00     0.1519E-10     0.2839E-22     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1760E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2615E+02     0.1084E-02     0.1631E-05     0.7191E-05     0.2157E-04     0.1698E+00     0.7138E-02     0.0000E+00     0.5227E-12     0.0000E+00     0.0000E+00     0.1246E+00     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.0000E+00     0.1080E+11     0.1238E-02     0.9318E-08     0.2635E-09     0.5832E-11     0.7302E-06     0.3062E-07     0.0000E+00     0.8879E-12     0.0000E+00     0.0000E+00     0.2195E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9456E+10
   244     8    31  2020         1     1  Comunidad_de_rieg          5.7562     0.7944E+03     0.1526E+03     0.1466E+03     0.6927E+02     0.1417E-07     0.1309E-09     0.2181E-09     0.7163E-09     0.9982E-09     0.0000E+00     0.6722E-10     0.0000E+00     0.0000E+00     0.6557E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2091E+02     0.1965E-02     0.1628E-05     0.7191E-05     0.2157E-04     0.2105E-02     0.9232E-04     0.0000E+00     0.9019E-10     0.0000E+00     0.0000E+00     0.2497E+00     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.0000E+00     0.1464E-04     0.2221E-02     0.1701E-07     0.9926E-09     0.5387E-09     0.3087E-08     0.2139E-08     0.0000E+00     0.9019E-10     0.0000E+00     0.0000E+00     0.4059E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1295E-04
   274     9    30  2020         1     1  Comunidad_de_rieg          5.7562     0.2625E+03     0.1243E+03     0.1382E+03     0.6917E+02     0.1410E-07     0.1305E-09     0.2179E-09     0.7145E-09     0.9961E-09     0.0000E+00     0.6718E-10     0.0000E+00     0.0000E+00     0.6517E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2018E+02     0.1258E-05     0.1561E-05     0.6958E-05     0.2088E-04     0.3471E-04     0.7509E-05     0.0000E+00     0.4844E-13     0.0000E+00     0.0000E+00     0.3981E-04     0.1561E-02     0.1561E-02     0.1561E-02     0.1561E-02     0.1561E-02     0.0000E+00     0.3857E-01     0.1258E-05     0.9168E-10     0.3276E-12     0.1571E-12     0.1739E-11     0.2163E-11     0.0000E+00     0.4844E-13     0.0000E+00     0.0000E+00     0.3981E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3857E-01
   305    10    31  2020         1     1  Comunidad_de_rieg          5.7562     0.4047E+03     0.1808E+03     0.1570E+03     0.3978E+02     0.1488E-07     0.6682E-32     0.0000E+00     0.1075E-23     0.4559E-25     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6777E-23     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1838E+02     0.3119E-03     0.1618E-05     0.7191E-05     0.2157E-04     0.7311E-05     0.7192E-05     0.0000E+00     0.4759E-11     0.0000E+00     0.0000E+00     0.1700E-01     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.0000E+00     0.1066E-02     0.3331E-03     0.5622E-08     0.2512E-09     0.6246E-09     0.1011E-08     0.1174E-08     0.0000E+00     0.4759E-11     0.0000E+00     0.0000E+00     0.2578E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9980E-03
   335    11    30  2020         1     1  Comunidad_de_rieg          5.7562     0.1708E+05     0.1158E+04     0.1311E+04     0.4183E+05     0.5427E-02     0.5508E-05     0.6787E-05     0.8685E+04     0.7012E+03     0.0000E+00     0.4469E-06     0.8321E-06     0.0000E+00     0.4156E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1223E+02     0.2758E+03     0.5628E+00     0.1707E-03     0.1431E-03     0.2339E+06     0.1989E+05     0.0000E+00     0.6142E-05     0.1114E-04     0.0000E+00     0.1225E+06     0.1561E-02     0.1561E-02     0.1561E-02     0.1561E-02     0.1561E-02     0.0000E+00     0.1775E+02     0.2752E+03     0.5709E+00     0.1819E-03     0.1222E-03     0.2616E+06     0.2215E+05     0.0000E+00     0.6142E-05     0.1114E-04     0.0000E+00     0.1432E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1778E+02
   366    12    31  2020         1     1  Comunidad_de_rieg          5.7562     0.1370E+03     0.4646E+03     0.7523E+03     0.4082E+04     0.9324E-04     0.1186E-06     0.2279E-15     0.3721E+03     0.2977E+02     0.0000E+00     0.2549E-28     0.0000E+00     0.0000E+00     0.4053E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1160E+02     0.7338E+01     0.9600E-01     0.3399E-04     0.2605E-04     0.4880E+05     0.3874E+04     0.0000E+00     0.3022E-06     0.5590E-06     0.0000E+00     0.5585E+04     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.0000E+00     0.3679E+05     0.7612E+01     0.9768E-01     0.3072E-04     0.4484E-05     0.5674E+05     0.4536E+04     0.0000E+00     0.3022E-06     0.5590E-06     0.0000E+00     0.6489E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1941E+05
    31     1    31  2021         1     1  Comunidad_de_rieg          5.7562     0.3559E+04     0.6921E+03     0.1010E+04     0.8360E+04     0.3495E-03     0.6727E-07     0.7058E-18     0.4730E+02     0.9705E+00     0.0000E+00     0.8293E-25     0.0000E+00     0.0000E+00     0.8220E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1628E+02     0.3677E+02     0.3738E+00     0.1466E-03     0.6403E-04     0.1427E+05     0.3712E+03     0.0000E+00     0.1547E-08     0.0000E+00     0.0000E+00     0.2868E+05     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.0000E+00     0.5236E+03     0.3658E+02     0.3788E+00     0.1569E-03     0.4246E-04     0.1380E+05     0.3920E+03     0.0000E+00     0.1547E-08     0.0000E+00     0.0000E+00     0.3297E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4127E+03
    59     2    28  2021         1     1  Comunidad_de_rieg          5.7562     0.2124E+03     0.1647E+03     0.2855E+03     0.3027E+04     0.6340E-04     0.2729E-07     0.4604E-31     0.1635E+02     0.3375E+00     0.0000E+00     0.3868E-36     0.0000E+00     0.0000E+00     0.2935E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1445E+02     0.7971E-01     0.2136E-03     0.6547E-05     0.1948E-04     0.1089E+03     0.2213E+01     0.0000E+00     0.4515E-25     0.0000E+00     0.0000E+00     0.6657E+02     0.1457E-02     0.1457E-02     0.1457E-02     0.1457E-02     0.1457E-02     0.0000E+00     0.1060E+08     0.1137E+00     0.2372E-03     0.7094E-07     0.6808E-18     0.5441E+02     0.1119E+01     0.0000E+00     0.4515E-25     0.0000E+00     0.0000E+00     0.9519E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3896E+07
    90     3    31  2021         1     1  Comunidad_de_rieg          5.7562     0.2483E+04     0.7720E+03     0.7050E+03     0.1108E+05     0.5704E-03     0.5903E-07     0.1079E-11     0.1587E+02     0.2987E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1115E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1471E+02     0.4213E+01     0.6408E-01     0.9044E-05     0.2158E-04     0.7442E+03     0.1403E+02     0.0000E+00     0.2609E-09     0.1278E-09     0.0000E+00     0.3037E+04     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.0000E+00     0.7572E+03     0.3998E+01     0.4809E-01     0.2017E-05     0.4627E-08     0.4673E+03     0.8765E+01     0.0000E+00     0.2689E-09     0.1278E-09     0.0000E+00     0.3425E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6093E+03
   120     4    30  2021         1     1  Comunidad_de_rieg          5.7562     0.2393E+04     0.8908E+03     0.9079E+03     0.9861E+02     0.3717E-07     0.6405E-08     0.6255E-08     0.8728E-03     0.1658E-04     0.0000E+00     0.2058E-09     0.0000E+00     0.0000E+00     0.3538E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1823E+02     0.1457E+00     0.4109E-03     0.7026E-05     0.2088E-04     0.4998E+02     0.9472E+00     0.0000E+00     0.4616E-09     0.7677E-11     0.0000E+00     0.1229E+03     0.1561E-02     0.1561E-02     0.1561E-02     0.1561E-02     0.1561E-02     0.0000E+00     0.4576E+08     0.1949E+00     0.3515E-03     0.8522E-07     0.7948E-08     0.2228E+02     0.4192E+00     0.0000E+00     0.4616E-09     0.7677E-11     0.0000E+00     0.1653E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2704E+08
   151     5    31  2021         1     1  Comunidad_de_rieg          5.7562     0.4513E+03     0.1762E+03     0.2676E+03     0.4640E+02     0.2021E-07     0.8678E-09     0.9278E-09     0.1552E-03     0.2948E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4785E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2013E+02     0.3833E-04     0.1621E-05     0.7190E-05     0.2157E-04     0.3346E+00     0.6365E-02     0.0000E+00     0.6855E-13     0.0000E+00     0.0000E+00     0.1322E-03     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.0000E+00     0.6707E-04     0.3874E-04     0.9309E-09     0.3171E-11     0.3497E-11     0.2938E-06     0.5590E-08     0.0000E+00     0.6855E-13     0.0000E+00     0.0000E+00     0.4235E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6675E-04
   181     6    30  2021         1     1  Comunidad_de_rieg          5.7562     0.9371E+03     0.2872E+03     0.3208E+03     0.2379E+03     0.7623E-08     0.2715E-10     0.0000E+00     0.1065E-09     0.6888E-12     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2066E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2393E+02     0.1225E-02     0.1570E-05     0.6959E-05     0.2088E-04     0.4040E-02     0.8053E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1531E+00     0.1561E-02     0.1561E-02     0.1561E-02     0.1561E-02     0.1561E-02     0.0000E+00     0.3900E+09     0.1430E-02     0.1342E-07     0.2856E-09     0.9896E-13     0.5267E-07     0.9880E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2819E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2682E+09
   212     7    31  2021         1     1  Comunidad_de_rieg          5.7562     0.2484E+04     0.8011E+03     0.2921E+03     0.2177E+05     0.4417E-02     0.7981E-07     0.0000E+00     0.5015E+02     0.1069E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1814E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2428E+02     0.9491E+01     0.3315E+00     0.9912E-05     0.2157E-04     0.1542E+04     0.3329E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5574E+04     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.0000E+00     0.2974E+03     0.9140E+01     0.2050E+00     0.3002E-05     0.0000E+00     0.1265E+04     0.2743E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6326E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2509E+03
   243     8    31  2021         1     1  Comunidad_de_rieg          5.7562     0.1641E+04     0.1590E+04     0.7419E+03     0.3546E+04     0.1087E-03     0.2808E-07     0.2974E-07     0.6460E+01     0.1378E+00     0.0000E+00     0.3460E-08     0.0000E+00     0.0000E+00     0.2661E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2351E+02     0.6329E+00     0.2106E-01     0.7378E-05     0.2157E-04     0.3775E+03     0.7966E+01     0.0000E+00     0.1266E-09     0.0000E+00     0.0000E+00     0.4508E+03     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.0000E+00     0.2364E+05     0.7985E+00     0.5929E-02     0.2239E-06     0.1384E-08     0.1483E+03     0.3162E+01     0.0000E+00     0.1266E-09     0.0000E+00     0.0000E+00     0.5707E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1449E+05
   273     9    30  2021         1     1  Comunidad_de_rieg          5.7562     0.3924E+04     0.2328E+04     0.1141E+04     0.1616E+05     0.1175E-02     0.1310E-05     0.7709E-07     0.3613E+03     0.7597E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1386E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2163E+02     0.7086E+01     0.8866E-01     0.4902E-04     0.7089E-04     0.4959E+04     0.1048E+03     0.0000E+00     0.2854E-05     0.5015E-05     0.0000E+00     0.4165E+04     0.1561E-02     0.1561E-02     0.1561E-02     0.1561E-02     0.1561E-02     0.0000E+00     0.4740E+03     0.6780E+01     0.9006E-01     0.4446E-04     0.5002E-04     0.4853E+04     0.1021E+03     0.0000E+00     0.2854E-05     0.5015E-05     0.0000E+00     0.4734E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3996E+03
   304    10    31  2021         1     1  Comunidad_de_rieg          5.7562     0.2222E+04     0.1192E+04     0.8606E+03     0.1607E+05     0.9930E-03     0.7598E-06     0.6031E-15     0.4404E+02     0.1272E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1484E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2200E+02     0.4775E+01     0.5958E-01     0.3480E-04     0.3456E-04     0.1879E+04     0.4941E+02     0.0000E+00     0.1423E-08     0.0000E+00     0.0000E+00     0.3092E+04     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.0000E+00     0.5642E+03     0.4665E+01     0.6060E-01     0.3007E-04     0.1299E-04     0.2225E+04     0.5374E+02     0.0000E+00     0.1423E-08     0.0000E+00     0.0000E+00     0.3544E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4687E+03
   334    11    30  2021         1     1  Comunidad_de_rieg          5.7562     0.7906E+04     0.7908E+03     0.1086E+04     0.3446E+05     0.3650E-02     0.1700E-06     0.3006E-08     0.1477E+03     0.8158E+01     0.0000E+00     0.8850E-13     0.0000E+00     0.0000E+00     0.3542E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1155E+02     0.1119E+03     0.3911E+00     0.7731E-04     0.4628E-04     0.1092E+05     0.8659E+03     0.0000E+00     0.1867E-08     0.0000E+00     0.0000E+00     0.6436E+05     0.1561E-02     0.1561E-02     0.1561E-02     0.1561E-02     0.1561E-02     0.0000E+00     0.1043E+03     0.1116E+03     0.3969E+00     0.7964E-04     0.2541E-04     0.1059E+05     0.8475E+03     0.0000E+00     0.1867E-08     0.0000E+00     0.0000E+00     0.7479E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9095E+02
   365    12    31  2021         1     1  Comunidad_de_rieg          5.7562     0.2458E+03     0.3688E+03     0.5942E+03     0.3209E+04     0.6454E-04     0.1837E-07     0.0000E+00     0.1236E+02     0.6832E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3148E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1428E+02     0.7780E+00     0.4988E-02     0.7493E-05     0.2157E-04     0.8346E+03     0.4480E+02     0.0000E+00     0.2851E-10     0.0000E+00     0.0000E+00     0.6814E+03     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.0000E+00     0.9869E+06     0.9696E+00     0.5364E-02     0.3623E-06     0.5033E-09     0.3465E+03     0.1892E+02     0.0000E+00     0.2851E-10     0.0000E+00     0.0000E+00     0.8497E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3033E+06
    31     1    31  2022         1     1  Comunidad_de_rieg          5.7562     0.2252E+04     0.3461E+03     0.7303E+03     0.1549E+03     0.6765E-07     0.3512E-07     0.8703E-07     0.2181E-01     0.1223E-02     0.0000E+00     0.9016E-08     0.1886E-08     0.0000E+00     0.5582E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1133E+02     0.4360E-02     0.2687E-05     0.7206E-05     0.2160E-04     0.4562E+01     0.2518E+00     0.0000E+00     0.1548E-08     0.7026E-09     0.0000E+00     0.1852E+01     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.1613E-02     0.0000E+00     0.3065E+08     0.5850E-02     0.1489E-05     0.1680E-07     0.2661E-07     0.6532E+00     0.3628E-01     0.0000E+00     0.1584E-08     0.7240E-09     0.0000E+00     0.3142E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1993E+08
