 Comunidad_de_riego_Turia_ SWAT+ Jun 13 2023       MODULAR Rev 2023.60.5.7                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex     wet_out
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
   366    12    31  2020       1       1  Comunidad_de_rie       2.380       0.000       0.000       5.109       0.000       5.109       0.000      28.692       0.825       3.608      24.259      10.219       0.000       1.999       0.000       0.540       0.508       0.000       0.000       0.000      46.646       0.000       0.000       0.000       0.000       0.000      10.219       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.999       0.000       0.000       0.000      13.761
    31     1    31  2021       1       1  Comunidad_de_rie      61.830       0.000       0.000      32.046       0.000      32.046       0.000      30.425       0.640       3.813      25.972      64.091       0.000       0.000       0.000       0.742       0.742       0.000       0.000       0.000      47.999       0.000       0.000       0.000       0.000       0.000      64.091       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -0.000       0.000       0.000       0.000      14.078
    59     2    28  2021       1       1  Comunidad_de_rie       3.690       0.000       0.000       0.000       0.000       0.000       0.000       4.136       0.500       0.224       3.412       0.000       0.000       0.000       0.054       0.055       0.055       0.000       0.000       0.000      52.493       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.054       0.000       0.000       0.000       2.742
    90     3    31  2021       1       1  Comunidad_de_rie      43.140       0.000       0.000       4.424       0.000       4.424       0.000      39.671       1.078       2.320      36.274       8.847       0.000       0.054       0.177       0.494       0.496       0.000       0.000       0.000      58.091       0.000       0.000       0.000       0.000       0.000       8.847       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.123       0.000       0.000       0.000      19.250
   120     4    30  2021       1       1  Comunidad_de_rie      41.580       0.000       0.000       0.000       0.000       0.000       0.000      43.640       2.471       2.316      38.853       0.000       0.000       0.177       0.588       0.476       0.483       0.000       0.000       0.000      63.413       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.411       0.000       0.000       0.000      22.747
   151     5    31  2021       1       1  Comunidad_de_rie       7.840       0.000       0.000       0.000       0.000       0.000       0.000       9.903       1.474       0.616       7.812       0.000       0.000       0.588       0.000       0.049       0.039       0.000       0.000       0.000     126.529       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -0.588       0.000       0.000       0.000       4.761
   181     6    30  2021       1       1  Comunidad_de_rie      16.280       0.000       0.000       0.000       0.000       0.000       0.000      17.550       1.270       0.574      15.707       0.000       0.000       0.000       0.000       0.018       0.018       0.000       0.000       0.000     132.487       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -0.000       0.000       0.000       0.000       9.844
   212     7    31  2021       1       1  Comunidad_de_rie      43.160       0.000       0.000       9.463       0.000       9.463       0.000      31.804       0.283       0.913      30.607      18.927       0.000       0.000       0.527       0.060       0.068       0.000       0.000       0.000     161.508       0.000       0.000       0.000       0.000       0.000      18.927       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.527       0.000       0.000       0.000      18.504
   243     8    31  2021       1       1  Comunidad_de_rie      28.500       0.000       0.000       0.000       0.000       0.000       0.000      21.743       1.117       1.026      19.601       0.000       0.000       0.527       0.328       0.045       0.042       0.000       0.000       0.000     126.688       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -0.199       0.000       0.000       0.000      12.728
   273     9    30  2021       1       1  Comunidad_de_rie      68.170       0.000       0.000       7.385       0.000       7.385       0.000      67.261       2.050       3.211      61.999      14.770       0.000       0.328       0.952       0.457       0.467       0.000       0.000       0.000      87.911       0.000       0.000       0.000       0.000       0.000      14.770       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.624       0.000       0.000       0.000      36.978
